楼层号,评论时间,用户名称,用户性别,用户等级,用户会员等级,装扮名称,装扮编号,装扮所属up主,评论内容
4409,2021-04-20 23:11:34,鲁姓男子,男,6,年度大会员,嘉然今天吃什么,008651,嘉然今天吃什么,一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！一博！
4408,2021-04-20 23:08:26,鲁姓男子,男,6,年度大会员,嘉然今天吃什么,008651,嘉然今天吃什么,手动点赞，不能让做二创的大家心寒。其他的让子弹飞一会，时间会证明一切
4407,2021-04-20 23:04:04,bili_190955264,男,5,大会员,洛天依8th生日纪念,030988,洛天依8th生日纪念,嘉然…嘿嘿🤤向晚…嘿嘿嘿🤤🤤乃琳…嘿嘿🤤贝拉…嘿嘿🤤🤤🤤珈乐…\njiale……？🤔\n那个人😟\n我记不得那个人的名字了😧\n那个人是谁？😵\n不想忘记的人😧\n不能忘记的人😡\n决不能忘记的人😢\n你的名字是…😭\n大伙给珈乐点个关注吧@珈乐Carol
4406,2021-04-20 20:34:01,安娜琪羅希婭,女,6,大会员,无,000000,无,弹幕的左逼真把我整笑了
4405,2021-04-20 15:08:02,网友冷锋,男,5,普通会员,无,000000,无,🙏
4404,2021-04-20 06:35:09,蒙古对抗路依泠,女,6,年度大会员,嘉然今天吃什么,028336,嘉然今天吃什么,嘉门🙏🏻愿圣嘉然的光辉净化我的灵魂🙏🏻
4403,2021-04-20 02:01:02,老子巴士,保密,4,年度大会员,无,000000,无,引流引麻了
4402,2021-04-20 01:13:34,魔怔共和,保密,6,年度大会员,罗伊,004489,罗伊Roi,该重拳出击了
4401,2021-04-20 00:02:15,一碗梓然,男,5,大会员,战双帕弥什,004567,战双帕弥什,弹幕笑死个人😆😆😆😆
4400,2021-04-19 23:02:00,左走走左,男,5,大会员,嘉然今天吃什么,036995,嘉然今天吃什么,愿圣嘉然惩罚过去的人们犯下的罪过，嘉门😈
4399,2021-04-19 21:33:16,不讨好任何人,保密,6,大会员,嘉然今天吃什么,002456,嘉然今天吃什么,愿圣嘉然惩罚过去的人们犯下的罪过，嘉门😈
4398,2021-04-19 17:23:52,泷川翼,男,6,年度大会员,嘉然今天吃什么,011402,嘉然今天吃什么,建议加入典中典
4397,2021-04-19 12:34:32,恶魔小丑_萨科,男,5,年度大会员,无,000000,无,欧内的手哈比下！
4394,2021-04-19 02:28:17,茶锦花,男,5,年度大会员,嘉然今天吃什么,012615,嘉然今天吃什么,《非物质文化遗产》
4393,2021-04-18 21:24:01,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,真正的😅😅😅😅要来了，😅😅跟他们比起来都算是😅😅😅😅.....\n这个公司旗下😅😅都是😅😅😅😅，最为代表的😅😅😅是与😅😅齐名的存在。\n建议大家提前😅😅😅😅。
4391,2021-04-18 03:46:35,镰刀ZACK,保密,6,大会员,夏诺雅,008542,夏诺雅,什么古战场
4390,2021-04-18 00:07:25,缘孰梦,男,6,大会员,嘉然今天吃什么,053484,嘉然今天吃什么,现在回头看，晚晚出道预告都是c位捏。货真价实的大小姐。
4387,2021-04-17 15:08:58,零鸳_,保密,5,普通会员,嘉然今天吃什么,002915,嘉然今天吃什么,偷偷的👀 收拾起 行李\n现在 就启程🏃🏃🏃\n带着 冒险的勇气✊🏻✊🏻✊🏻\nFollow me 👉🏻👉🏻👉🏻\n(Yeah✌🏻️)
4386,2021-04-17 13:28:14,南昌摸鱼先锋,男,6,年度大会员,嘉然今天吃什么,007917,嘉然今天吃什么,当时as刚出道的时候我还学业繁忙所以就没关注，不然我就能看到我的铸币言论了🤣
4384,2021-04-16 17:24:56,青灯古佛伴我身,男,6,年度大会员,嘉然今天吃什么,001497,嘉然今天吃什么,战斗情绪日益高涨
4382,2021-04-16 02:17:00,十十日月v,保密,6,年度大会员,无,000000,无,这波我只能说机械降神
4381,2021-04-15 22:21:21,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,真正的😅😅😅😅要来了，😅😅跟他们比起来都算是😅😅😅😅.....\n这个公司旗下😅😅都是😅😅😅😅，最为代表的😅😅😅是与😅😅齐名的存在。\n建议大家提前😅😅😅😅。
4380,2021-04-15 18:42:31,纸鸢教主,保密,5,大会员,嘉然今天吃什么,039459,嘉然今天吃什么,古战场是吧？
4379,2021-04-15 18:17:08,枝江大学研究生院,男,6,年度大会员,嘉然今天吃什么,000011,嘉然今天吃什么,嘉门🙏，愿圣嘉然净化他们那阴暗狭隘的内心，嘉门🙏
4376,2021-04-15 04:17:19,BabyKiIIer,保密,4,普通会员,无,000000,无,时空警察报道🙋‍♂️
4374,2021-04-14 23:32:24,枣子哥的洗澡巾,男,5,大会员,无,000000,无,古战场，当时天天冲人的我居然没有冲A－soul，一见钟情了属于是
4373,2021-04-14 22:36:14,子于北渚,保密,5,大会员,无,000000,无,我愿称之为古战场遗迹
4370,2021-04-14 19:57:56,鸡翅博士,保密,5,年度大会员,无,000000,无,典中典之
4369,2021-04-14 17:14:21,Insulin,保密,5,大会员,无,000000,无,事实证明，yhm坐着收租的时代已经一去不返了😄
4368,2021-04-14 16:19:18,海在心中,男,6,年度大会员,年度大会员,,,古战场真的给我看乐了[给心心]
4367,2021-04-14 14:47:05,danielrun714,保密,5,年度大会员,嘉然今天吃什么,001399,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4366,2021-04-14 13:35:41,网友小F,男,5,年度大会员,嘉然今天吃什么,023596,嘉然今天吃什么,五个月了，真正的饭圈下场了吗🏃，他们的人力独轮车有打爆整个b站虚拟主播圈吗，有随便买买热搜瞬间橄榄某个主播吗，有九牛一毛吗，有留废墟吗😅
4365,2021-04-14 09:51:05,就是jkl的问题,保密,5,大会员,无,000000,无,乐华水军差不多得了！🤣🤣
4364,2021-04-13 23:55:26,宏观量子态,男,6,年度大会员,嘉然今天吃什么,010136,嘉然今天吃什么,真正的来了🥰
4363,2021-04-13 19:46:28,南方普洱茶,男,6,大会员,嘉然今天吃什么,010524,嘉然今天吃什么,a-soul古战场遗迹，好故事素材
4361,2021-04-12 20:51:54,木材扁担,男,6,大会员,嘉然今天吃什么,003695,嘉然今天吃什么,这是什么资本下场啊[辣眼睛]饭圈终于要入侵我们二次元了吗[疑惑]别吧，我的净土今后还能去哪寻找[囧]
4360,2021-04-12 19:15:12,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,真正的😅😅😅😅要来了，😅😅跟他们比起来都算是😅😅😅😅.....\n这个公司旗下😅😅都是😅😅😅😅，最为代表的😅😅😅是与😅😅齐名的存在。\n建议大家提前😅😅😅😅。
4359,2021-04-12 18:42:06,何塞阿尔卡蒂奥第二,保密,6,大会员,无,000000,无,真正的恶臭饭圈要来了，勒夫跟他们比起来都算是良善之人.....\n这个公司旗下艺人都是流量明星，最为代表的王一博是与肖战齐名的存在。\n建议大家提前拉黑屏蔽。
4358,2021-04-12 15:13:21,每日暴打增田顺一,女,5,年度大会员,嘉然今天吃什么,002603,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4357,2021-04-12 14:37:03,桑汤红豆,保密,3,年度大会员,嘉然今天吃什么,005832,嘉然今天吃什么,不出警了，大家都是一个魂[给心心]
4356,2021-04-12 13:31:19,Young阳羊儿,保密,5,年度大会员,嘉然今天吃什么,026012,嘉然今天吃什么,每天都来这里重温经典🤣🤣🤣属实笑嘻了🤗
4355,2021-04-12 13:16:27,不让吗不让吗,保密,4,大会员,嘉然今天吃什么,033401,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4354,2021-04-12 09:25:16,只有影子的陪伴,男,5,大会员,无,000000,无,以“守护v圈”为借口来网暴的样子真令人作呕呢
4353,2021-04-12 06:28:44,猫雷的大脸,保密,5,年度大会员,嘉然今天吃什么,009160,嘉然今天吃什么,@one脱离了高级趣味的人 还活着吗😁
4352,2021-04-12 00:34:23,阿纳基,保密,4,大会员,嘉然今天吃什么,008731,嘉然今天吃什么,那些网暴的人怎么都有个红发女人的标志啊，他们是什么组织吗？😢
4351,2021-04-12 00:32:59,悠哉日女大王,保密,5,年度大会员,无,000000,无,秋元康什么时候进军V圈啊？
4350,2021-04-11 23:57:57,一只相对成功的水母,男,5,年度大会员,嘉然今天吃什么,002145,嘉然今天吃什么,什么圣地巡礼😅笑嘻了
4349,2021-04-11 23:43:07,柊司厨,保密,6,年度大会员,碧蓝航线2020,001686,碧蓝航线2020,我虽然没车过任何人，但是当初车然然现在已经粉asoul没必要翻旧账了，一起喜欢自己喜欢的人吧，翻旧账也不是她想看到的，但是到现在还死鸭子嘴硬泥言泥语的还是继续4000+吧，跟你们真玩不来，自己守着自己的圈子玩吧。
4348,2021-04-11 23:24:08,米拉鱼0689,男,4,年度大会员,嘉然今天吃什么,025391,嘉然今天吃什么,查共关带了许多乐子[给心心]
4347,2021-04-11 22:49:55,科学Science,保密,5,大会员,无,000000,无,施暴者不管现在反没反转，4000+这块还是得安排
4345,2021-04-11 20:33:19,缝合_Official,男,5,大会员,#EveOneCat,005250,#EveOneCat,有人吗😭😭BV1PN411X7QW
4344,2021-04-11 15:08:35,好吃の桃子peach,女,4,大会员,无,000000,无,弹幕和评论看不懂
4343,2021-04-11 14:22:03,桃喰綺羅莉-,男,5,大会员,无,000000,无,🙏🏿🙏🏿🙏🏿
4342,2021-04-11 13:58:09,hrjsdhqs,保密,6,大会员,无,000000,无,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4341,2021-04-11 13:29:12,你也是嘉心糖捏,保密,5,大会员,无,000000,无,卧槽 能不能别给我以前的评论点赞了🙇
4340,2021-04-11 13:28:43,你也是嘉心糖捏,保密,5,大会员,无,000000,无,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4339,2021-04-11 13:23:01,向屿晚风,保密,6,大会员,嘉然今天吃什么,016472,嘉然今天吃什么,BV1WU4y1h7Mr😭😭😭
4338,2021-04-11 12:59:06,带带小希尔,保密,5,年度大会员,无,000000,无,突然明白为什么嘉然50万粉丝举办庆祝会了😁，兄弟们万象天引给我鲨，把另一边的敌人给橄榄
4335,2021-04-11 11:32:33,蓝色人鱼与红色骑士,男,6,年度大会员,约战：精灵再临,012264,约战：精灵再临,🤗🤗🤗
4334,2021-04-11 11:25:31,鲁姓男子,男,6,年度大会员,嘉然今天吃什么,008651,嘉然今天吃什么,【预防针】从今往后，一切有引起粉丝对立/引战/打成极端粉丝行为的\n全部视为乐华水军\n保护v圈从你我做起[呲牙][呲牙][呲牙]
4333,2021-04-11 09:37:34,彌殊,保密,5,大会员,嘉然今天吃什么,014927,嘉然今天吃什么,怎么红发女人的🦜都删评跑路了呢😁，怎么会事呢
4332,2021-04-11 07:31:48,赐沐Cimu,男,6,年度大会员,嘉然今天吃什么,030820,嘉然今天吃什么,希望从今往后处的来的人都能好好相处[给心心][给心心][给心心]
4330,2021-04-11 01:53:02,雅音宫羽VOCALOID,男,5,大会员,泠鸢登门喜鹊,024270,泠鸢登门喜鹊,贝拉贝拉贝拉，没有贝拉我要死了
4329,2021-04-11 00:43:07,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,施暴者啥事没有？搁这给我进击的巨人是吧😅😅😅
4328,2021-04-11 00:26:11,嘴硬的你我好喜欢,保密,6,大会员,嘉然今天吃什么,053460,嘉然今天吃什么,[保佑][保佑][保佑]
4325,2021-04-10 19:27:57,Douglath,男,6,年度大会员,嘉然今天吃什么,047794,嘉然今天吃什么,珍惜这些弹幕吧[哈哈]，前事不忘
4323,2021-04-10 15:59:57,永远单推C酱,女,5,年度大会员,C酱です,007823,C酱です,一群施暴者玩完就粉是吧😅装啥呀真是
4322,2021-04-10 15:26:09,Douglath,男,6,年度大会员,嘉然今天吃什么,047794,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4321,2021-04-10 14:24:39,冰灵枫渊,保密,4,普通会员,绯赤艾莉欧,040763,绯赤艾莉欧,❤️❤️守护全世界最好的vjuan❤️❤️
4320,2021-04-10 14:04:26,不劝萌萌人,保密,5,年度大会员,无,000000,无,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4319,2021-04-10 10:55:32,By某灿,保密,6,年度大会员,嘉然今天吃什么,026565,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4318,2021-04-10 10:53:12,marubaru,保密,6,年度大会员,嘉然今天吃什么,021737,嘉然今天吃什么,为什么你只看到asoul出道敬请期待，没看到嘉然出道视频1.0😄😄😄
4317,2021-04-10 07:47:00,鲁姓男子,男,6,年度大会员,嘉然今天吃什么,008651,嘉然今天吃什么,（这条评论被删过两次😅）\n这么说吧，只要他们想，他们的人力独轮车可是能够打爆整个b站虚拟主播圈的，阴阳人和借流量摸黑造势的能力也不是那些费拉不堪对宅男能比的。随便买买热搜就能瞬间橄榄某个主播。失败退出了也不过伤到九牛一毛，留给各位的却是一片废墟。\n😁😁😁\n👎👎👎
4316,2021-04-10 06:21:16,面壁人-章北海,男,5,年度大会员,嘉然今天吃什么,051183,嘉然今天吃什么,BV1mb4y1S78D
4314,2021-04-10 03:51:33,永远单推C酱,女,5,年度大会员,C酱です,007823,C酱です,"如果一定要说有什么不足的话那就只剩下这场战争的遗留问题，尽管现在同归与好但是曾经的施暴者及其行为无法被抹去，就像曾经对你实施暴力的人突然对你说""我们重归于好吧""一样。虽然受害者不是我但当时在现场的我同样能感受到暴力，不过这也侧面证明了asoul的含金量，如果是我早就自爆了"
4312,2021-04-09 22:49:58,嘉然Kira,男,5,年度大会员,嘉然今天吃什么,014402,嘉然今天吃什么,神圣的古战场
4311,2021-04-09 18:12:00,Amadeus_Mozart,男,5,年度大会员,嘉然今天吃什么,015396,嘉然今天吃什么,🙏嘉门
4310,2021-04-09 13:15:40,珈乐今天穿红色高跟鞋,男,5,年度大会员,星座系列：天秤座,014703,天秤座2020,宦官很难不4000+
4309,2021-04-09 12:56:01,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,每日一问泥哥4没4啊？😅😅😅
4308,2021-04-09 12:32:52,钻头是男人的浪漫,保密,6,年度大会员,无,000000,无,评论区可以单独出一个词条了
4307,2021-04-09 08:35:00,鲁姓男子,男,6,年度大会员,嘉然今天吃什么,008651,嘉然今天吃什么,v圈是个小圈子，求求您大人有大量，放过我们吧[捂脸]
4306,2021-04-09 07:17:06,一包薯条哭哭,保密,4,大会员,物述有栖,004375,物述有栖,典中典中典中典
4305,2021-04-09 04:44:34,MBR膜生物反应器,男,5,年度大会员,嘉然今天吃什么,014555,嘉然今天吃什么,反复观看评论!
4303,2021-04-08 23:49:28,可洛喵呜,保密,6,年度大会员,嘉然今天吃什么,001393,嘉然今天吃什么,圣地巡回！典！
4302,2021-04-08 22:47:16,木材扁担,男,6,大会员,嘉然今天吃什么,003695,嘉然今天吃什么,太乐了嘉人们[给心心]
4301,2021-04-08 15:08:23,一颗嘉心糖呀,保密,6,普通会员,嘉然今天吃什么,014004,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4300,2021-04-08 02:22:43,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,泥哥看一眼4kplus哦[给心心][给心心][给心心]
4299,2021-04-08 00:41:29,想見当时,保密,5,普通会员,无,000000,无,哈哈[给心心]
4298,2021-04-07 18:39:27,咖啡色毛皮,保密,6,年度大会员,嘉然今天吃什么,001559,嘉然今天吃什么,愿圣嘉然原谅过去的人们犯下的无知的罪过，嘉门🙏
4297,2021-04-07 18:33:21,牧之原灬翔子,男,6,年度大会员,嘉然今天吃什么,011245,嘉然今天吃什么,回来考古 笑死个人
4296,2021-04-07 15:21:28,我浪子打残,男,5,大会员,无,000000,无,饭圈😭😭😭我的饭圈😭😭😭
4295,2021-04-07 13:49:15,御坂18649号,男,5,年度大会员,2233幻星集,005123,2233幻星集,人和人交流能不能带点善意啊[给心心][给心心]
4294,2021-04-07 13:15:53,海绵宝宝鲨优儿,保密,3,普通会员,嘉然今天吃什么,007037,嘉然今天吃什么,圣嘉然或许会原谅幻官们的所作所为🙏\n但嘉心糖不会😡
4293,2021-04-07 11:14:35,星野声彩,女,5,年度大会员,嘉然今天吃什么,050005,嘉然今天吃什么,为什么你只看到樱花妹坐着收租混吃等死，却没有看到A-Soul的队员们高强度表演才艺回应弹幕。
4292,2021-04-07 10:56:08,-魔鬼-,男,6,年度大会员,Kizuna AI,000050,Kizuna AI,再现当年评论\nhttps://b23.tv/BV1mb4y1S78D
4291,2021-04-07 03:32:53,描眉目,保密,3,普通会员,无,000000,无,只能说双标泥哥4k+
